Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1060","Foie gras, préparations","2013","2013","tonnes","1","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1060","Foie gras, préparations","2012","2012","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1060","Foie gras, préparations","2013","2013","1000 US$","66","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","208","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1069","Viande, canard","2013","2013","tonnes","262","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1069","Viande, canard","2012","2012","1000 US$","1081","*","Chiffre non officiel"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1069","Viande, canard","2013","2013","1000 US$","1664","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1069","Viande, canard","2012","2012","tonnes","5","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1069","Viande, canard","2013","2013","tonnes","10","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1069","Viande, canard","2012","2012","1000 US$","49","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1069","Viande, canard","2013","2013","1000 US$","69","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1080","Viande, dinde","2012","2012","tonnes","1089","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1080","Viande, dinde","2013","2013","tonnes","1148","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","3549","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","3729","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1080","Viande, dinde","2012","2012","tonnes","105","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1080","Viande, dinde","2013","2013","tonnes","187","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1080","Viande, dinde","2012","2012","1000 US$","336","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1080","Viande, dinde","2013","2013","1000 US$","654","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1073","Viande, oie","2012","2012","tonnes","20","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1073","Viande, oie","2013","2013","tonnes","34","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1073","Viande, oie","2012","2012","1000 US$","147","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1073","Viande, oie","2013","2013","1000 US$","168","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1073","Viande, oie","2012","2012","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1073","Viande, oie","2013","2013","tonnes","0","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1073","Viande, oie","2012","2012","1000 US$","1","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1073","Viande, oie","2013","2013","1000 US$","0","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","2618","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","2934","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","8678","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","10789","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2012","2012","tonnes","3672","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1061","Viande, poulet en boîte","2013","2013","tonnes","3804","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2012","2012","1000 US$","8724","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1061","Viande, poulet en boîte","2013","2013","1000 US$","10325","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1058","Viande, volaille","2012","2012","tonnes","14901","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1058","Viande, volaille","2013","2013","tonnes","14875","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","26778","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","28511","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1058","Viande, volaille","2012","2012","tonnes","5383","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1058","Viande, volaille","2013","2013","tonnes","5982","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1058","Viande, volaille","2012","2012","1000 US$","10973","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1058","Viande, volaille","2013","2013","1000 US$","13851","","Donnée officielle"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","20016","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","20576","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","40257","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","44903","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","2074","Viande de Volailles","2012","2012","tonnes","10817","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","2074","Viande de Volailles","2013","2013","tonnes","11696","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","2074","Viande de Volailles","2012","2012","1000 US$","20083","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","2074","Viande de Volailles","2013","2013","1000 US$","24965","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","16218","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5610","Importations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","16319","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","31555","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5622","Importations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","34072","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1926","Viande Fr Volaille","2012","2012","tonnes","5493","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5910","Exportations - Quantité","1926","Viande Fr Volaille","2013","2013","tonnes","6179","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1926","Viande Fr Volaille","2012","2012","1000 US$","11359","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","63","Estonie","5922","Exportations - Valeur","1926","Viande Fr Volaille","2013","2013","1000 US$","14574","A","Agrégat, peut inclure des données officielles, semi-officielles, estimées ou calculées"
"TP","Cultures et produits animaux","209","Eswatini","5610","Importations - Quantité","1069","Viande, canard","2012","2012","tonnes","65","F","Estimation FAO"
